# Config: example.ini
# Date: Mon Jul  6 16:51:14 2015
# Center: 1544571000.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1555.000	1544582625.0	1544586450.0	-3825.0
1560.000	1544582025.0	1544586975.0	-4950.0
1565.000	1544582025.0	1544587125.0	-5100.0
1570.000	1544581200.0	1544587200.0	-6000.0
1575.000	1544581275.0	1544587350.0	-6075.0
1580.000	1544581200.0	1544587350.0	-6150.0
1585.000	1544581800.0	1544587425.0	-5625.0
1590.000	1544582400.0	1544587950.0	-5550.0
1595.000	1544583075.0	1544587950.0	-4875.0
1600.000	1544583900.0	1544587650.0	-3750.0
1605.000	1544584575.0	1544588175.0	-3600.0
1610.000	1544585250.0	1544588475.0	-3225.0
1615.000	1544586225.0	1544588175.0	-1950.0
1620.000	1544586900.0	1544588475.0	-1575.0
1625.000	1544586975.0	1544588475.0	-1500.0
1630.000	1544587575.0	1544588475.0	-900.0
1635.000	1544587950.0	1544588850.0	-900.0
1640.000	1544588175.0	1544588850.0	-675.0
1645.000	1544587950.0	1544589150.0	-1200.0
1650.000	1544588625.0	1544589000.0	-375.0
1655.000	1544588625.0	1544589375.0	-750.0
1660.000	1544588475.0	1544589150.0	-675.0
1665.000	1544588625.0	1544589375.0	-750.0
1670.000	1544589150.0	1544589375.0	-225.0
1675.000	1544589000.0	1544589900.0	-900.0
1680.000	1544589375.0	1544589675.0	-300.0
1685.000	1544589300.0	1544589900.0	-600.0
1690.000	1544589300.0	1544590350.0	-1050.0
1695.000	1544589375.0	1544590500.0	-1125.0
1700.000	1544589900.0	1544590500.0	-600.0
1705.000	1544589600.0	1544590500.0	-900.0
1710.000	1544589825.0	1544590650.0	-825.0
1715.000	1544590500.0	1544590875.0	-375.0
1720.000	1544590650.0	1544591025.0	-375.0
1725.000	1544590650.0	1544591175.0	-525.0
1730.000	1544590500.0	1544591475.0	-975.0
1735.000	1544590650.0	1544591475.0	-825.0
1740.000	1544590875.0	1544591775.0	-900.0
1745.000	1544591475.0	1544591475.0	0.0
1750.000	1544591325.0	1544591700.0	-375.0
1755.000	1544591625.0	1544591775.0	-150.0
1760.000	1544591700.0	1544591925.0	-225.0
1765.000	1544591775.0	1544592450.0	-675.0
1770.000	1544591775.0	1544592075.0	-300.0
1775.000	1544592375.0	1544592225.0	150.0
1780.000	1544592300.0	1544592525.0	-225.0
1785.000	1544592525.0	1544592900.0	-375.0
1790.000	1544592675.0	1544592975.0	-300.0
1795.000	1544592975.0	1544593050.0	-75.0
1800.000	1544593050.0	1544593050.0	0.0
1805.000	1544592975.0	1544593350.0	-375.0
1810.000	1544592675.0	1544593500.0	-825.0
1815.000	1544592525.0	1544593875.0	-1350.0
1820.000	1544591475.0	1544593875.0	-2400.0
1825.000	1544591475.0	1544594100.0	-2625.0
1830.000	1544590200.0	1544594100.0	-3900.0
1835.000	1544588475.0	1544594175.0	-5700.0
1840.000	1544586900.0	1544594550.0	-7650.0
1845.000	1544584275.0	1544594550.0	-10275.0
