# Config: example.ini
# Date: Mon Jun 22 09:44:52 2015
# Center: 508467000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1680.000	508457400.0	508471000.0	-13600.0
1685.000	508457450.0	508470950.0	-13500.0
1690.000	508457450.0	508470900.0	-13450.0
1695.000	508457450.0	508470950.0	-13500.0
1700.000	508457300.0	508470950.0	-13650.0
1705.000	508457300.0	508470950.0	-13650.0
1710.000	508457150.0	508470800.0	-13650.0
1715.000	508457050.0	508470800.0	-13750.0
1720.000	508456950.0	508470950.0	-14000.0
1725.000	508456850.0	508470950.0	-14100.0
1730.000	508456700.0	508470800.0	-14100.0
1735.000	508456700.0	508470900.0	-14200.0
1740.000	508456550.0	508470850.0	-14300.0
1745.000	508456550.0	508470800.0	-14250.0
1750.000	508456700.0	508470800.0	-14100.0
1755.000	508456900.0	508470900.0	-14000.0
1760.000	508457350.0	508470900.0	-13550.0
1765.000	508457900.0	508470850.0	-12950.0
1770.000	508458850.0	508470800.0	-11950.0
1775.000	508460050.0	508470800.0	-10750.0
1780.000	508461300.0	508470800.0	-9500.0
1785.000	508462750.0	508470800.0	-8050.0
1790.000	508464300.0	508470800.0	-6500.0
1795.000	508465650.0	508470800.0	-5150.0
1800.000	508466900.0	508470800.0	-3900.0
1805.000	508468050.0	508470800.0	-2750.0
1810.000	508468900.0	508470800.0	-1900.0
1815.000	508469500.0	508470800.0	-1300.0
1820.000	508469800.0	508470800.0	-1000.0
1825.000	508470150.0	508470750.0	-600.0
1830.000	508470450.0	508470800.0	-350.0
1835.000	508470450.0	508470700.0	-250.0
1840.000	508470600.0	508470800.0	-200.0
1845.000	508470600.0	508470800.0	-200.0
1850.000	508470700.0	508470750.0	-50.0
1855.000	508470550.0	508470800.0	-250.0
1860.000	508470550.0	508470800.0	-250.0
1865.000	508470550.0	508470800.0	-250.0
1870.000	508470450.0	508470750.0	-300.0
1875.000	508470450.0	508470800.0	-350.0
1880.000	508470250.0	508470800.0	-550.0
1885.000	508470050.0	508470800.0	-750.0
1890.000	508469800.0	508470800.0	-1000.0
1895.000	508469700.0	508470800.0	-1100.0
1900.000	508469550.0	508470800.0	-1250.0
1905.000	508469300.0	508470800.0	-1500.0
1910.000	508469200.0	508470800.0	-1600.0
1915.000	508469100.0	508470850.0	-1750.0
1920.000	508469100.0	508470800.0	-1700.0
1925.000	508469050.0	508470800.0	-1750.0
1930.000	508469100.0	508470950.0	-1850.0
1935.000	508469050.0	508470950.0	-1900.0
1940.000	508469050.0	508470900.0	-1850.0
1945.000	508469000.0	508470950.0	-1950.0
1950.000	508469050.0	508470950.0	-1900.0
1955.000	508469100.0	508470950.0	-1850.0
1960.000	508469100.0	508470950.0	-1850.0
1965.000	508469100.0	508470950.0	-1850.0
1970.000	508469150.0	508470950.0	-1800.0
1975.000	508469100.0	508470950.0	-1850.0
1980.000	508469100.0	508471050.0	-1950.0
1985.000	508469100.0	508470950.0	-1850.0
1990.000	508469100.0	508470950.0	-1850.0
1995.000	508469150.0	508471050.0	-1900.0
2000.000	508469150.0	508471100.0	-1950.0
2005.000	508469150.0	508471050.0	-1900.0
2010.000	508469100.0	508471050.0	-1950.0
2015.000	508469250.0	508471000.0	-1750.0
2020.000	508469250.0	508471050.0	-1800.0
2025.000	508469300.0	508471100.0	-1800.0
2030.000	508469250.0	508471150.0	-1900.0
2035.000	508469100.0	508471200.0	-2100.0
2040.000	508469250.0	508471200.0	-1950.0
2045.000	508469250.0	508471250.0	-2000.0
2050.000	508469300.0	508471250.0	-1950.0
2055.000	508469300.0	508471300.0	-2000.0
2060.000	508469400.0	508471200.0	-1800.0
2065.000	508469500.0	508471250.0	-1750.0
2070.000	508469750.0	508471300.0	-1550.0
2075.000	508469800.0	508471300.0	-1500.0
2080.000	508470050.0	508471300.0	-1250.0
2085.000	508470250.0	508471300.0	-1050.0
2090.000	508470450.0	508471350.0	-900.0
2095.000	508470700.0	508471450.0	-750.0
2100.000	508470800.0	508471450.0	-650.0
2105.000	508470950.0	508471450.0	-500.0
2110.000	508471150.0	508471450.0	-300.0
2115.000	508471300.0	508471450.0	-150.0
2120.000	508471400.0	508471450.0	-50.0
2125.000	508471450.0	508471450.0	0.0
2130.000	508471450.0	508471450.0	0.0
2135.000	508471450.0	508471550.0	-100.0
2140.000	508471550.0	508471450.0	100.0
2145.000	508471550.0	508471550.0	0.0
2150.000	508471650.0	508471650.0	0.0
2155.000	508471650.0	508471650.0	0.0
2160.000	508471650.0	508471650.0	0.0
2165.000	508471650.0	508471650.0	0.0
