# Config: example.ini
# Date: Tue Jul 21 17:58:15 2015
# Center: 499500170.0
# Span: 80000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
2015.000	499493250.0	499508530.0	-15280.0
2020.000	499493210.0	499508570.0	-15360.0
2025.000	499493170.0	499508570.0	-15400.0
2030.000	499493130.0	499508570.0	-15440.0
2035.000	499493170.0	499508610.0	-15440.0
2040.000	499493250.0	499508650.0	-15400.0
2045.000	499493450.0	499508650.0	-15200.0
2050.000	499493770.0	499508690.0	-14920.0
2055.000	499494290.0	499508690.0	-14400.0
2060.000	499495050.0	499508730.0	-13680.0
2065.000	499496050.0	499508770.0	-12720.0
2070.000	499497250.0	499508770.0	-11520.0
2075.000	499498730.0	499508770.0	-10040.0
2080.000	499500370.0	499508810.0	-8440.0
2085.000	499501970.0	499508850.0	-6880.0
2090.000	499503570.0	499508850.0	-5280.0
2095.000	499504930.0	499508890.0	-3960.0
2100.000	499506090.0	499508890.0	-2800.0
2105.000	499507010.0	499508890.0	-1880.0
2110.000	499507650.0	499508930.0	-1280.0
2115.000	499508130.0	499508970.0	-840.0
2120.000	499508450.0	499508970.0	-520.0
2125.000	499508690.0	499508970.0	-280.0
2130.000	499508810.0	499509010.0	-200.0
2135.000	499508930.0	499509010.0	-80.0
2140.000	499508970.0	499509050.0	-80.0
2145.000	499509050.0	499509050.0	0.0
2150.000	499509090.0	499509050.0	40.0
2155.000	499509090.0	499509090.0	0.0
2160.000	499509130.0	499509130.0	0.0
2165.000	499509170.0	499509130.0	40.0
