# Config: example.ini
# Date: Thu Jul  2 17:14:17 2015
# Center: 1375397900.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1515.000	1375403900.0	1375407725.0	-3825.0
1520.000	1375404500.0	1375407725.0	-3225.0
1525.000	1375405025.0	1375407725.0	-2700.0
1530.000	1375405400.0	1375407725.0	-2325.0
1535.000	1375405625.0	1375407725.0	-2100.0
1540.000	1375405625.0	1375407725.0	-2100.0
1545.000	1375405625.0	1375407725.0	-2100.0
1550.000	1375405400.0	1375407575.0	-2175.0
1555.000	1375405100.0	1375407575.0	-2475.0
1560.000	1375404650.0	1375407575.0	-2925.0
1565.000	1375404500.0	1375407500.0	-3000.0
1570.000	1375403750.0	1375407425.0	-3675.0
1575.000	1375403150.0	1375407425.0	-4275.0
1580.000	1375402400.0	1375407500.0	-5100.0
1585.000	1375401350.0	1375407425.0	-6075.0
1590.000	1375400300.0	1375407425.0	-7125.0
1595.000	1375399100.0	1375407500.0	-8400.0
1600.000	1375398050.0	1375407425.0	-9375.0
1605.000	1375397075.0	1375407500.0	-10425.0
1610.000	1375396475.0	1375407425.0	-10950.0
1615.000	1375395725.0	1375407425.0	-11700.0
1620.000	1375395425.0	1375407425.0	-12000.0
1625.000	1375395575.0	1375407425.0	-11850.0
1630.000	1375395950.0	1375407425.0	-11475.0
1635.000	1375396625.0	1375407425.0	-10800.0
1640.000	1375397825.0	1375407500.0	-9675.0
1645.000	1375399100.0	1375407425.0	-8325.0
1650.000	1375400750.0	1375407425.0	-6675.0
1655.000	1375402400.0	1375407425.0	-5025.0
1660.000	1375403900.0	1375407425.0	-3525.0
1665.000	1375405175.0	1375407425.0	-2250.0
1670.000	1375406300.0	1375407425.0	-1125.0
1675.000	1375406750.0	1375407500.0	-750.0
1680.000	1375407200.0	1375407425.0	-225.0
1685.000	1375406825.0	1375407425.0	-600.0
1690.000	1375406300.0	1375407425.0	-1125.0
1695.000	1375405625.0	1375407425.0	-1800.0
1700.000	1375404125.0	1375407425.0	-3300.0
1705.000	1375402400.0	1375407425.0	-5025.0
1710.000	1375400600.0	1375407425.0	-6825.0
1715.000	1375398650.0	1375407425.0	-8775.0
1720.000	1375396925.0	1375407425.0	-10500.0
