# Config: example.ini
# Date: Wed Jun 24 16:02:51 2015
# Center: 1459920750.0
# Span: 200000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1085.000	1459923050.0	1459922850.0	200.0
1090.000	1459922850.0	1459922850.0	0.0
1095.000	1459923050.0	1459922850.0	200.0
1100.000	1459922850.0	1459922850.0	0.0
1105.000	1459922850.0	1459922850.0	0.0
1110.000	1459922850.0	1459922850.0	0.0
1115.000	1459923050.0	1459922850.0	200.0
1120.000	1459923050.0	1459922850.0	200.0
1125.000	1459923050.0	1459922850.0	200.0
1130.000	1459923550.0	1459922850.0	700.0
1135.000	1459923550.0	1459923050.0	500.0
1140.000	1459923050.0	1459923050.0	0.0
1145.000	1459923050.0	1459923050.0	0.0
1150.000	1459923050.0	1459923050.0	0.0
1155.000	1459923050.0	1459922850.0	200.0
1160.000	1459923250.0	1459923050.0	200.0
1165.000	1459923250.0	1459923050.0	200.0
1170.000	1459923550.0	1459923250.0	300.0
1175.000	1459923550.0	1459923550.0	0.0
1180.000	1459923550.0	1459923550.0	0.0
1185.000	1459923550.0	1459923450.0	100.0
1190.000	1459923550.0	1459923550.0	0.0
1195.000	1459923550.0	1459923550.0	0.0
1200.000	1459923650.0	1459923550.0	100.0
1205.000	1459923550.0	1459923550.0	0.0
1210.000	1459923550.0	1459923550.0	0.0
1215.000	1459923650.0	1459923550.0	100.0
1220.000	1459923550.0	1459923550.0	0.0
1225.000	1459924050.0	1459923550.0	500.0
1230.000	1459924150.0	1459923550.0	600.0
1235.000	1459924050.0	1459923550.0	500.0
1240.000	1459924050.0	1459923550.0	500.0
1245.000	1459924050.0	1459923550.0	500.0
1250.000	1459924350.0	1459924150.0	200.0
1255.000	1459924350.0	1459924050.0	300.0
1260.000	1459924350.0	1459924150.0	200.0
1265.000	1459924150.0	1459924050.0	100.0
1270.000	1459924150.0	1459924150.0	0.0
1275.000	1459924150.0	1459924350.0	-200.0
1280.000	1459924350.0	1459924150.0	200.0
1285.000	1459924350.0	1459924150.0	200.0
1290.000	1459924350.0	1459924150.0	200.0
1295.000	1459924350.0	1459924350.0	0.0
1300.000	1459924850.0	1459924350.0	500.0
1305.000	1459924950.0	1459924350.0	600.0
1310.000	1459924850.0	1459924350.0	500.0
1315.000	1459924550.0	1459924350.0	200.0
1320.000	1459924550.0	1459924350.0	200.0
1325.000	1459924850.0	1459924550.0	300.0
1330.000	1459924850.0	1459924350.0	500.0
1335.000	1459924850.0	1459924350.0	500.0
1340.000	1459924950.0	1459924550.0	400.0
1345.000	1459925150.0	1459924850.0	300.0
1350.000	1459925150.0	1459924950.0	200.0
1355.000	1459925150.0	1459924850.0	300.0
1360.000	1459925350.0	1459924950.0	400.0
1365.000	1459925150.0	1459925050.0	100.0
1370.000	1459925350.0	1459925150.0	200.0
1375.000	1459925150.0	1459924950.0	200.0
1380.000	1459925550.0	1459925050.0	500.0
1385.000	1459925350.0	1459925150.0	200.0
1390.000	1459925350.0	1459925150.0	200.0
1395.000	1459925350.0	1459925150.0	200.0
1400.000	1459925850.0	1459925350.0	500.0
1405.000	1459925750.0	1459925750.0	0.0
1410.000	1459925850.0	1459925350.0	500.0
1415.000	1459925750.0	1459925850.0	-100.0
1420.000	1459925850.0	1459925750.0	100.0
1425.000	1459925850.0	1459925850.0	0.0
1430.000	1459925850.0	1459925850.0	0.0
1435.000	1459926450.0	1459925850.0	600.0
1440.000	1459926450.0	1459925850.0	600.0
1445.000	1459926450.0	1459925850.0	600.0
1450.000	1459926450.0	1459926050.0	400.0
1455.000	1459926450.0	1459926450.0	0.0
1460.000	1459926450.0	1459926450.0	0.0
1465.000	1459926450.0	1459926450.0	0.0
1470.000	1459926750.0	1459926450.0	300.0
1475.000	1459926750.0	1459926450.0	300.0
1480.000	1459926750.0	1459926450.0	300.0
1485.000	1459926750.0	1459926450.0	300.0
1490.000	1459926750.0	1459926750.0	0.0
1495.000	1459927150.0	1459926750.0	400.0
1500.000	1459926750.0	1459926750.0	0.0
1505.000	1459926750.0	1459926750.0	0.0
1510.000	1459927450.0	1459926750.0	700.0
1515.000	1459927450.0	1459926750.0	700.0
1520.000	1459927450.0	1459927050.0	400.0
1525.000	1459927450.0	1459927250.0	200.0
1530.000	1459927250.0	1459927150.0	100.0
1535.000	1459927450.0	1459927450.0	0.0
1540.000	1459927450.0	1459927450.0	0.0
1545.000	1459927450.0	1459927450.0	0.0
